Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Type_of_order,Type_of_vehicle,Time_taken(min)
PUNERES010DEL01,38,4.7,18.539299,73.897902,18.579299,73.937902,Meal ,motorcycle ,28
MYSRES05DEL01,33,4.7,12.323978,76.627961,12.433978,76.737961,Snack ,motorcycle ,30
AGRRES06DEL02,30,4.2,0.0,0.0,0.13,0.13,Drinks ,scooter ,31
AURGRES07DEL03,31,4.6,19.875908,75.358888,19.965908,75.448888,Buffet ,motorcycle ,18
MUMRES05DEL02,38,4.7,18.927584,72.832585,19.057584,72.962585,Buffet ,motorcycle ,35
HYDRES12DEL03,24,4.1,17.429585,78.392621,17.459585,78.422621,Buffet ,motorcycle ,49
CHENRES19DEL03,29,4.9,12.986047,80.218114,13.016047,80.248114,Snack ,scooter ,18
MYSRES15DEL03,32,4.8,12.352058,76.60665,12.442058,76.69665,Drinks ,scooter ,45
MYSRES09DEL02,23,4.7,12.323194,76.630583,12.373194,76.680583,Buffet ,scooter ,11
VADRES06DEL02,27,4.9,22.31279,73.170283,22.39279,73.250283,Snack ,motorcycle ,12
RANCHIRES11DEL01,36,4.9,23.359194,85.325447,23.429194,85.395447,Buffet ,scooter ,23
AGRRES07DEL03,29,4.6,27.160934,78.044095,27.250934,78.134095,Drinks ,motorcycle ,24
CHENRES07DEL01,29,4.9,13.081878,80.248519,13.121878,80.288519,Snack ,scooter ,13
COIMBRES04DEL03,20,4.7,11.024839,77.007003,11.114839,77.097003,Drinks ,scooter ,29
MYSRES16DEL03,31,4.7,12.316967,76.603067,12.406967,76.693067,Snack ,scooter ,27
AURGRES03DEL02,36,5.0,19.874733,75.353942,19.954733,75.433942,Meal ,motorcycle ,43
JAPRES05DEL02,33,4.1,26.905287,75.794592,26.925287,75.814592,Buffet ,motorcycle ,21
GOARES02DEL01,38,4.9,15.585658,73.743606,15.595658,73.753606,Snack ,scooter ,15
COIMBRES11DEL01,23,4.9,11.001753,76.986241,11.011753,76.996241,Meal ,motorcycle ,19
KOLRES04DEL02,33,4.5,22.538731,88.364878,22.558731,88.384878,Meal ,motorcycle ,15
RANCHIRES11DEL02,34,4.6,23.359194,85.325447,23.489194,85.455447,Buffet ,motorcycle ,33
LUDHRES17DEL02,21,4.9,30.893384,75.821202,30.973384,75.901202,Snack ,motorcycle ,20
INDORES08DEL03,21,4.6,22.725748,75.898497,22.815748,75.988497,Drinks ,scooter ,26
CHENRES07DEL02,33,4.2,13.081878,80.248519,13.161878,80.328519,Buffet ,scooter ,44
JAPRES03DEL01,38,4.9,26.913483,75.803139,27.023483,75.913139,Buffet ,scooter ,22
COIMBRES20DEL01,38,4.8,10.994136,76.963303,11.064136,77.033303,Snack ,scooter ,25
SURRES15DEL02,36,3.6,21.160522,72.771477,21.240522,72.851477,Drinks ,scooter ,39
INDORES09DEL01,36,4.4,22.725835,75.887648,22.765835,75.927648,Buffet ,motorcycle ,33
SURRES12DEL02,21,4.1,21.183434,72.814492,21.263434,72.894492,Snack ,motorcycle ,34
JAPRES16DEL01,26,4.2,26.849596,75.800512,26.959596,75.910512,Snack ,scooter ,44
PUNERES15DEL02,22,4.5,18.636215,73.751081,18.716215,73.831081,Buffet ,electric_scooter ,19
MYSRES12DEL02,28,4.8,12.284747,76.625861,12.364747,76.705861,Buffet ,scooter ,22
MYSRES13DEL01,32,4.9,12.310972,76.659264,12.320972,76.669264,Drinks ,motorcycle ,21
PUNERES05DEL02,25,5.0,18.543626,73.905101,18.563626,73.925101,Drinks ,scooter ,11
AGRRES13DEL03,32,4.6,27.159795,78.04299,27.299795,78.18299,Buffet ,motorcycle ,45
PUNERES010DEL03,38,4.9,18.539299,73.897902,18.569299,73.927902,Snack ,scooter ,22
JAPRES18DEL02,27,4.9,26.913987,75.752891,26.963987,75.802891,Buffet ,motorcycle ,17
VADRES04DEL02,29,4.4,0.0,0.0,0.02,0.02,Drinks ,motorcycle ,23
RANCHIRES07DEL02,31,4.7,23.359407,85.325055,23.439407,85.405055,Drinks ,motorcycle ,46
LUDHRES13DEL03,37,3.6,30.893234,75.82172,30.983234,75.91172,Snack ,scooter ,38
PUNERES17DEL01,29,4.6,18.530963,73.828972,18.570963,73.868972,Snack ,motorcycle ,29
GOARES18DEL02,20,5.0,15.49395,73.827423,15.57395,73.907423,Meal ,motorcycle ,36
PUNERES17DEL03,37,5.0,18.530963,73.828972,18.560963,73.858972,Meal ,motorcycle ,35
HYDRES12DEL01,20,4.9,17.429585,78.392621,17.539585,78.502621,Meal ,scooter ,12
MUMRES19DEL01,33,4.7,19.131141,72.813074,19.17114,72.853074,Buffet ,scooter ,27
JAPRES08DEL02,37,4.5,26.910262,75.783013,26.960262,75.833013,Snack ,scooter ,28
CHENRES09DEL02,30,4.8,13.044694,80.26147,13.064694,80.28147,Snack ,scooter ,25
SURRES18DEL02,26,4.1,21.149834,72.778666,21.229834,72.858666,Snack ,electric_scooter ,39
CHENRES01DEL03,21,4.7,13.005801,80.250744,13.035801,80.280744,Meal ,motorcycle ,17
JAPRES07DEL03,21,4.8,26.766536,75.837333,26.796536,75.867333,Drinks ,motorcycle ,21
CHENRES15DEL02,37,4.6,13.026286,80.275235,13.156286,80.405235,Drinks ,scooter ,30
JAPRES15DEL02,24,4.3,26.891191,75.802083,26.911191,75.822083,Drinks ,motorcycle ,44
INDORES16DEL03,30,3.7,22.744648,75.894377,22.834648,75.984377,Drinks ,motorcycle ,38
MYSRES13DEL03,31,4.6,12.310972,76.659264,12.400972,76.749264,Meal ,motorcycle ,26
HYDRES06DEL03,28,4.6,17.455894,78.375467,17.485894,78.405467,Drinks ,motorcycle ,25
RANCHIRES12DEL01,28,4.6,0.0,0.0,0.07,0.07,Drinks ,scooter ,40
PUNERES13DEL02,29,4.3,18.56245,73.916619,18.61245,73.966619,Snack ,motorcycle ,20
MUMRES04DEL02,34,4.3,19.254567,72.848923,19.384567,72.978923,Drinks ,motorcycle ,40
HYDRES010DEL03,22,4.6,17.428294,78.404423,17.458294,78.434423,Snack ,scooter ,15
CHENRES07DEL01,30,4.4,13.081878,80.248519,13.151878,80.318519,Snack ,motorcycle ,32
CHENRES18DEL02,29,4.7,12.981615,80.231598,13.111615,80.361598,Meal ,scooter ,28
HYDRES19DEL01,24,4.6,17.458998,78.500366,17.528998,78.570366,Meal ,motorcycle ,18
RANCHIRES20DEL01,21,4.6,23.39925,85.390464,23.43925,85.430464,Snack ,motorcycle ,28
PUNERES01DEL02,27,4.8,18.569156,73.774723,18.589156,73.794723,Snack ,motorcycle ,13
CHENRES14DEL02,37,4.7,13.026279,80.174568,13.106279,80.254568,Meal ,motorcycle ,26
JAPRES02DEL02,38,4.8,26.914142,75.805704,26.934142,75.825704,Meal ,motorcycle ,20
MUMRES02DEL02,25,4.6,19.221315,72.862381,19.271315,72.912381,Buffet ,scooter ,16
JAPRES06DEL03,39,5.0,26.911927,75.797282,27.051927,75.937282,Buffet ,electric_scooter ,32
AURGRES16DEL02,38,4.2,0.0,0.0,0.08,0.08,Meal ,electric_scooter ,43
SURRES03DEL01,35,4.5,21.186884,72.793616,21.296884,72.903616,Snack ,motorcycle ,24
PUNERES010DEL01,21,4.8,18.539299,73.897902,18.609299,73.967902,Meal ,motorcycle ,13
CHENRES05DEL02,20,5.0,13.058616,80.264151,13.108616,80.314151,Snack ,electric_scooter ,29
JAPRES03DEL03,29,4.6,26.913483,75.803139,26.943483,75.833139,Snack ,motorcycle ,26
BANGRES06DEL03,34,4.4,12.979096,77.640625,13.009096,77.670625,Snack ,motorcycle ,32
JAPRES06DEL03,26,4.8,26.911927,75.797282,26.941927,75.827282,Snack ,scooter ,19
CHENRES15DEL03,29,4.6,13.026286,80.275235,13.116286,80.365235,Buffet ,motorcycle ,19
CHENRES17DEL03,35,5.0,13.045479,80.23311,13.135479,80.32311,Buffet ,motorcycle ,29
SURRES06DEL01,20,4.6,21.185047,72.80859,21.295047,72.91859,Snack ,motorcycle ,35
INDORES06DEL03,33,4.6,22.728163,75.884212,22.818163,75.974212,Drinks ,motorcycle ,35
COIMBRES08DEL02,37,4.6,11.001852,76.976268,11.081852,77.056268,Snack ,motorcycle ,48
CHENRES07DEL02,39,4.5,13.081878,80.248519,13.101878,80.268519,Buffet ,scooter ,24
KOCRES15DEL03,22,4.7,10.027364,76.308258,10.117364,76.398258,Meal ,motorcycle ,21
AURGRES06DEL02,34,4.7,19.874449,75.360232,19.924449,75.410232,Snack ,motorcycle ,21
COIMBRES01DEL02,29,4.7,11.016298,76.972076,11.096298,77.052076,Meal ,motorcycle ,19
JAPRES12DEL02,39,4.6,26.902908,75.792934,26.922908,75.812934,Drinks ,motorcycle ,29
VADRES02DEL01,20,4.8,0.0,0.0,0.04,0.04,Meal ,motorcycle ,12
CHENRES13DEL01,30,4.8,13.027018,80.254791,13.067018,80.294791,Meal ,motorcycle ,28
JAPRES09DEL03,31,4.2,26.911378,75.789034,27.051378,75.929034,Snack ,scooter ,39
INDORES20DEL01,28,3.9,22.732225,75.874765,22.742225,75.884765,Meal ,motorcycle ,45
CHENRES010DEL02,29,4.8,13.066762,80.251865,13.116762,80.301865,Snack ,scooter ,10
SURRES03DEL01,34,4.5,21.186884,72.793616,21.196884,72.803616,Drinks ,scooter ,28
SURRES19DEL03,21,4.8,21.149669,72.772629,21.179669,72.802629,Drinks ,motorcycle ,26
SURRES20DEL02,36,5.0,21.15276,72.778059,21.28276,72.908059,Snack ,motorcycle ,44
RANCHIRES11DEL01,29,4.6,23.359194,85.325447,23.469194,85.435447,Snack ,scooter ,26
GOARES13DEL01,38,4.8,15.506205,73.766668,15.576205,73.836668,Meal ,scooter ,28
RANCHIRES010DEL02,36,4.5,23.354422,85.3329,23.484422,85.4629,Snack ,scooter ,33
CHENRES18DEL03,21,4.6,12.981615,80.231598,13.071615,80.321598,Buffet ,scooter ,25
VADRES15DEL02,39,4.8,0.0,0.0,0.02,0.02,Snack ,motorcycle ,17
AURGRES06DEL01,25,4.9,19.874449,75.360232,19.944449,75.430232,Meal ,motorcycle ,20
RANCHIRES20DEL01,28,4.8,23.39925,85.390464,23.46925,85.460464,Buffet ,scooter ,21
MYSRES01DEL01,20,4.5,12.311072,76.654878,12.381072,76.724878,Meal ,motorcycle ,16
HYDRES14DEL02,22,5.0,17.426228,78.407495,17.506228,78.487495,Buffet ,motorcycle ,24
BANGRES07DEL02,25,5.0,12.978453,77.643685,13.058453,77.723685,Meal ,motorcycle ,23
KOLRES05DEL01,26,4.6,22.527893,88.368628,22.637893,88.478628,Drinks ,motorcycle ,22
BANGRES13DEL02,36,4.7,12.935662,77.61413,13.065662,77.74413,Buffet ,electric_scooter ,24
MUMRES17DEL02,23,4.6,19.121999,72.908493,19.201999,72.988493,Buffet ,scooter ,20
RANCHIRES16DEL02,26,4.7,23.371292,85.327872,23.451292,85.407872,Snack ,scooter ,10
CHENRES08DEL03,36,5.0,13.022394,80.242439,13.082394,80.302439,Snack ,scooter ,15
BANGRES09DEL02,23,4.6,12.934179,77.615797,12.954179,77.635797,Drinks ,scooter ,15
BANGRES08DEL01,35,4.2,12.906229,77.596791,13.016229,77.706791,Drinks ,electric_scooter ,38
BANGRES04DEL02,32,4.2,12.98041,77.640489,13.00041,77.660489,Buffet ,motorcycle ,32
INDORES14DEL02,31,4.7,22.761593,75.886362,22.841593,75.966362,Snack ,scooter ,29
SURRES13DEL03,29,4.3,21.170096,72.789122,21.260096,72.879122,Meal ,motorcycle ,32
BHPRES06DEL01,30,4.3,23.232357,77.429989,23.242357,77.439989,Snack ,scooter ,35
BANGRES01DEL02,32,4.9,12.933284,77.615428,13.063284,77.745428,Snack ,motorcycle ,40
COIMBRES02DEL03,38,4.9,11.022477,76.995667,11.112477,77.085667,Snack ,scooter ,47
MYSRES01DEL02,32,4.7,12.311072,76.654878,12.441072,76.784878,Snack ,motorcycle ,21
COIMBRES15DEL01,37,3.5,11.006686,76.951736,11.076686,77.021736,Buffet ,scooter ,41
ALHRES05DEL02,34,3.7,25.457687,81.835585,25.537687,81.915585,Meal ,motorcycle ,34
COIMBRES08DEL02,27,4.5,11.001852,76.976268,11.021852,76.996268,Drinks ,electric_scooter ,17
MUMRES15DEL01,28,4.9,19.176269,72.836721,19.246269,72.906721,Snack ,motorcycle ,35
HYDRES14DEL01,38,4.7,17.426228,78.407495,17.466228,78.447495,Meal ,motorcycle ,24
SURRES16DEL02,23,4.8,21.160437,72.774209,21.290437,72.904209,Buffet ,motorcycle ,22
SURRES04DEL03,24,4.9,21.173493,72.801953,21.233493,72.861953,Buffet ,motorcycle ,19
COIMBRES02DEL01,22,4.6,11.022477,76.995667,11.132477,77.105667,Meal ,motorcycle ,30
HYDRES11DEL02,28,4.8,17.430448,78.418213,17.450448,78.438213,Buffet ,motorcycle ,18
HYDRES04DEL02,28,4.6,17.411028,78.329645,17.491028,78.409645,Snack ,motorcycle ,44
INDORES17DEL02,37,4.5,22.761226,75.887522,22.811226,75.937522,Snack ,electric_scooter ,16
VADRES14DEL03,26,4.6,22.311603,73.165012,22.401603,73.255012,Drinks ,motorcycle ,21
COIMBRES16DEL03,38,4.9,11.010375,76.95295,11.040375,76.98295,Snack ,motorcycle ,33
INDORES15DEL01,20,4.7,22.760072,75.892574,22.770072,75.902574,Meal ,motorcycle ,27
BANGRES20DEL02,21,4.8,12.972161,77.596014,12.992161,77.616014,Snack ,motorcycle ,19
LUDHRES07DEL03,20,4.7,0.0,0.0,0.03,0.03,Buffet ,motorcycle ,17
JAPRES01DEL03,28,4.6,26.90519,75.810753,27.04519,75.950753,Meal ,motorcycle ,14
CHENRES06DEL02,25,4.5,13.054347,80.257221,13.074347,80.277221,Buffet ,scooter ,29
BANGRES11DEL01,22,4.8,12.934365,77.616155,13.044365,77.726155,Snack ,motorcycle ,37
SURRES08DEL02,36,4.5,21.173343,72.792731,21.223343,72.842731,Drinks ,motorcycle ,22
HYDRES08DEL01,31,4.9,17.438263,78.397865,17.448263,78.407865,Buffet ,scooter ,14
BHPRES07DEL01,25,4.8,0.0,0.0,0.07,0.07,Drinks ,motorcycle ,49
MUMRES18DEL01,33,4.9,19.1093,72.825451,19.1493,72.865451,Buffet ,motorcycle ,27
DEHRES08DEL03,36,4.8,30.359722,78.067079,30.499722,78.207079,Buffet ,motorcycle ,42
RANCHIRES010DEL03,30,5.0,23.354422,85.3329,23.444422,85.4229,Buffet ,scooter ,48
INDORES010DEL02,37,4.0,22.75004,75.902847,22.77004,75.922847,Buffet ,motorcycle ,34
PUNERES06DEL02,34,5.0,18.546258,73.904337,18.626258,73.984337,Snack ,motorcycle ,27
CHENRES16DEL01,21,4.1,13.049645,80.242268,13.159645,80.352268,Snack ,motorcycle ,40
DEHRES08DEL01,25,4.6,30.359722,78.067079,30.469722,78.177079,Drinks ,motorcycle ,17
DEHRES03DEL01,37,4.9,30.335259,78.053162,30.405259,78.123162,Drinks ,scooter ,25
INDORES010DEL02,36,4.8,22.75004,75.902847,22.83004,75.982847,Buffet ,motorcycle ,30
COIMBRES09DEL03,33,4.9,11.008638,76.984311,11.068638,77.044311,Meal ,scooter ,16
SURRES07DEL01,23,4.8,21.170798,72.790489,21.240798,72.860489,Meal ,scooter ,28
MYSRES15DEL03,31,4.1,12.352058,76.60665,12.412058,76.66665,Buffet ,motorcycle ,32
SURRES17DEL02,21,5.0,21.149569,72.772697,21.279569,72.902697,Snack ,scooter ,15
LUDHRES07DEL01,36,5.0,0.0,0.0,0.11,0.11,Buffet ,motorcycle ,50
JAPRES09DEL03,28,4.9,26.911378,75.789034,26.971378,75.849034,Meal ,scooter ,16
MUMRES010DEL03,29,4.6,19.003517,72.82765,19.063517,72.88765,Meal ,scooter ,29
VADRES07DEL02,38,4.6,0.0,0.0,0.05,0.05,Buffet ,scooter ,22
BHPRES03DEL01,38,3.7,23.214294,77.435361,23.324294,77.545361,Buffet ,scooter ,34
SURRES04DEL01,29,4.7,21.173493,72.801953,21.183493,72.811953,Drinks ,motorcycle ,21
PUNERES16DEL03,34,4.8,18.536718,73.830327,18.596719,73.890327,Drinks ,motorcycle ,34
CHENRES17DEL02,27,4.5,13.045479,80.23311,13.095479,80.28311,Buffet ,scooter ,18
GOARES02DEL03,36,4.8,15.585658,73.743606,15.645658,73.803606,Drinks ,scooter ,32
COIMBRES11DEL03,39,4.9,11.001753,76.986241,11.091753,77.076241,Snack ,scooter ,20
VADRES13DEL01,38,4.7,22.310237,73.158921,22.350237,73.198921,Meal ,motorcycle ,36
PUNERES11DEL03,25,4.9,18.533811,73.899315,18.623811,73.989315,Buffet ,scooter ,25
CHENRES19DEL02,20,5.0,12.986047,80.218114,13.036047,80.268114,Snack ,motorcycle ,16
VADRES16DEL03,38,4.0,0.0,0.0,0.06,0.06,Snack ,motorcycle ,39
MYSRES16DEL01,34,4.6,12.316967,76.603067,12.426967,76.713067,Drinks ,motorcycle ,25
SURRES11DEL01,25,4.5,21.157735,72.768778,21.167735,72.778778,Buffet ,motorcycle ,16
KOLRES20DEL01,35,3.5,22.514119,88.362504,22.584119,88.432504,Snack ,scooter ,39
INDORES010DEL03,39,4.8,22.75004,75.902847,22.84004,75.992847,Meal ,motorcycle ,19
INDORES15DEL03,23,4.5,22.760072,75.892574,22.850072,75.982574,Drinks ,scooter ,16
SURRES01DEL02,30,4.2,21.186438,72.794115,21.206438,72.814115,Meal ,electric_scooter ,33
SURRES08DEL03,31,4.7,21.173343,72.792731,21.263343,72.882731,Drinks ,motorcycle ,41
CHENRES05DEL03,27,5.0,13.058616,80.264151,13.118616,80.324151,Meal ,scooter ,17
BANGRES04DEL01,20,4.6,12.98041,77.640489,13.02041,77.680489,Drinks ,motorcycle ,18
KNPRES05DEL03,29,4.6,26.479108,80.315042,26.509108,80.345042,Buffet ,motorcycle ,12
CHENRES04DEL03,31,5.0,13.02978,80.208812,13.08978,80.268812,Snack ,motorcycle ,28
MUMRES010DEL02,31,4.5,19.003517,72.82765,19.023517,72.84765,Drinks ,scooter ,17
BANGRES20DEL02,39,4.6,12.972161,77.596014,13.102161,77.726014,Drinks ,scooter ,35
DEHRES05DEL01,39,4.8,30.346994,78.062543,30.386994,78.102543,Drinks ,motorcycle ,21
JAPRES04DEL01,24,4.8,26.902328,75.794257,26.942328,75.834257,Drinks ,scooter ,17
CHENRES05DEL02,31,4.8,13.058616,80.264151,13.108616,80.314151,Drinks ,motorcycle ,46
COIMBRES15DEL02,24,4.8,11.006686,76.951736,11.026686,76.971736,Drinks ,scooter ,20
ALHRES01DEL01,27,4.5,25.454648,81.834502,25.464648,81.844502,Buffet ,motorcycle ,22
JAPRES13DEL03,20,4.8,26.846156,75.8023,26.986156,75.9423,Snack ,scooter ,29
KNPRES11DEL01,39,5.0,-26.474986,80.342796,26.584986,80.452796,Drinks ,motorcycle ,25
HYDRES01DEL02,29,4.9,17.410371,78.437225,17.430371,78.457225,Drinks ,motorcycle ,21
GOARES03DEL03,35,4.9,15.574828,73.766883,15.604828,73.796883,Drinks ,scooter ,17
MYSRES05DEL03,25,4.6,12.323978,76.627961,12.383978,76.687961,Snack ,motorcycle ,25
VADRES08DEL03,29,5.0,0.0,0.0,0.03,0.03,Snack ,motorcycle ,25
MYSRES17DEL01,32,3.8,12.326356,76.619103,12.396356,76.689103,Buffet ,motorcycle ,40
COIMBRES12DEL01,34,4.9,11.000762,76.981876,11.010762,76.991876,Snack ,motorcycle ,27
BANGRES18DEL02,23,5.0,12.913041,77.683237,12.963041,77.733237,Drinks ,motorcycle ,20
BHPRES17DEL02,30,4.6,23.218998,77.373573,23.268998,77.423573,Buffet ,motorcycle ,30
GOARES20DEL02,21,4.9,0.0,0.0,0.05,0.05,Drinks ,motorcycle ,13
SURRES07DEL02,26,4.7,21.170798,72.790489,21.250798,72.870489,Buffet ,motorcycle ,31
COIMBRES18DEL03,34,4.9,11.02091,76.940432,11.11091,77.030432,Drinks ,motorcycle ,22
MUMRES06DEL02,27,4.9,19.055831,72.833984,19.135831,72.913984,Drinks ,scooter ,18
COIMBRES08DEL02,37,4.8,11.001852,76.976268,11.051852,77.026268,Buffet ,motorcycle ,34
BANGRES20DEL01,20,4.6,12.972161,77.596014,12.982161,77.606014,Meal ,scooter ,22
CHENRES04DEL03,33,4.3,13.02978,80.208812,13.05978,80.238812,Meal ,scooter ,38
BANGRES06DEL01,39,4.6,12.979096,77.640625,13.019096,77.680625,Snack ,scooter ,25
BANGRES07DEL01,31,4.0,12.978453,77.643685,13.088453,77.753685,Snack ,motorcycle ,45
KOCRES08DEL03,29,4.9,9.985497,76.276999,10.075497,76.366999,Drinks ,motorcycle ,17
HYDRES20DEL03,24,4.5,17.483216,78.552111,17.513216,78.582111,Snack ,scooter ,22
AGRRES06DEL02,36,4.9,0.0,0.0,0.02,0.02,Snack ,electric_scooter ,19
PUNERES05DEL01,35,4.6,18.543626,73.905101,18.583626,73.945101,Snack ,scooter ,19
COIMBRES14DEL01,31,4.3,11.003681,76.975525,11.073681,77.045525,Drinks ,motorcycle ,42
BANGRES07DEL01,25,4.7,12.978453,77.643685,13.018453,77.683685,Meal ,motorcycle ,29
MYSRES18DEL01,33,4.1,12.337928,76.617889,12.407928,76.687889,Buffet ,motorcycle ,50
COIMBRES02DEL03,23,4.9,11.022477,76.995667,11.082477,77.055667,Meal ,motorcycle ,27
AGRRES17DEL01,34,4.8,27.157772,78.04725,27.167772,78.05725,Snack ,motorcycle ,47
BANGRES09DEL02,37,4.7,12.934179,77.615797,12.984179,77.665797,Drinks ,motorcycle ,24
CHENRES18DEL02,35,4.6,12.981615,80.231598,13.061615,80.311598,Meal ,motorcycle ,35
SURRES13DEL02,37,4.9,21.170096,72.789122,21.250096,72.869122,Buffet ,motorcycle ,21
HYDRES05DEL01,36,4.5,17.433809,78.386744,17.503809,78.456744,Buffet ,scooter ,39
JAPRES09DEL02,29,4.6,26.911378,75.789034,26.931378,75.809034,Snack ,scooter ,14
MYSRES13DEL01,29,4.6,12.310972,76.659264,12.350972,76.699264,Snack ,motorcycle ,14
KNPRES13DEL01,28,4.8,26.481547,80.299775,26.521547,80.339775,Drinks ,motorcycle ,19
PUNERES010DEL01,38,4.6,18.539299,73.897902,18.549299,73.907902,Drinks ,scooter ,29
AGRRES19DEL03,39,4.8,0.0,0.0,0.06,0.06,Drinks ,motorcycle ,29
MUMRES19DEL01,38,4.6,19.131141,72.813074,19.14114,72.823074,Drinks ,scooter ,17
LUDHRES01DEL01,36,4.8,30.873988,75.842739,30.883988,75.852739,Meal ,motorcycle ,37
HYDRES02DEL03,21,4.9,17.41233,78.449654,17.44233,78.479654,Drinks ,motorcycle ,15
CHENRES13DEL02,22,4.9,13.027018,80.254791,13.047018,80.274791,Drinks ,motorcycle ,13
COIMBRES01DEL02,37,5.0,11.016298,76.972076,11.146298,77.102076,Snack ,scooter ,15
MUMRES15DEL03,32,5.0,19.176269,72.836721,19.266269,72.926721,Drinks ,motorcycle ,48
INDORES05DEL01,33,4.6,22.727021,75.884167,22.837021,75.994167,Buffet ,scooter ,29
CHENRES03DEL01,35,4.7,13.091809,80.219104,13.101809,80.229104,Snack ,motorcycle ,28
PUNERES06DEL02,29,4.6,18.546258,73.904337,18.596258,73.954337,Meal ,motorcycle ,33
COIMBRES08DEL03,37,4.6,11.001852,76.976268,11.091852,77.066268,Snack ,scooter ,26
DEHRES14DEL01,35,4.6,30.319528,78.040267,30.329528,78.050267,Meal ,electric_scooter ,27
INDORES04DEL01,35,5.0,22.753659,75.903365,22.763659,75.913365,Snack ,motorcycle ,18
CHENRES13DEL03,33,4.5,13.027018,80.254791,13.057018,80.284791,Drinks ,motorcycle ,30
INDORES010DEL01,25,4.6,22.75004,75.902847,22.86004,76.012847,Snack ,electric_scooter ,22
VADRES09DEL01,32,4.6,0.0,0.0,0.07,0.07,Drinks ,scooter ,24
KNPRES010DEL03,27,4.7,26.47775,80.351569,26.61775,80.491569,Buffet ,scooter ,20
LUDHRES06DEL02,34,4.9,30.895204,75.822103,30.915204,75.842103,Snack ,motorcycle ,22
HYDRES17DEL03,30,4.9,17.451976,78.385883,17.481976,78.415883,Drinks ,motorcycle ,18
SURRES04DEL03,21,4.6,21.173493,72.801953,21.203493,72.831953,Snack ,motorcycle ,26
HYDRES20DEL01,25,4.8,17.483216,78.552111,17.593216,78.662111,Buffet ,motorcycle ,22
CHENRES15DEL01,36,4.8,13.026286,80.275235,13.066286,80.315235,Drinks ,motorcycle ,21
AGRRES05DEL03,25,4.7,27.201725,78.007553,27.291725,78.097553,Snack ,scooter ,12
VADRES15DEL01,26,4.9,0.0,0.0,0.04,0.04,Drinks ,motorcycle ,26
CHENRES03DEL03,36,4.7,13.091809,80.219104,13.121809,80.249104,Meal ,scooter ,27
MUMRES15DEL01,32,4.5,19.176269,72.836721,19.286269,72.946721,Buffet ,motorcycle ,28
MYSRES09DEL01,38,4.0,12.323194,76.630583,12.393194,76.700583,Buffet ,scooter ,49
SURRES02DEL01,29,4.6,21.186608,72.794136,21.296608,72.904136,Buffet ,motorcycle ,29
BHPRES02DEL03,28,4.9,0.0,0.0,0.06,0.06,Meal ,scooter ,22
INDORES06DEL01,38,4.1,22.728163,75.884212,22.798163,75.954212,Drinks ,motorcycle ,40
HYDRES09DEL01,39,4.6,17.431668,78.408321,17.501668,78.478321,Meal ,motorcycle ,27
CHENRES20DEL01,37,3.5,12.975996,80.221898,13.085996,80.331898,Buffet ,scooter ,34
VADRES15DEL01,21,4.7,0.0,0.0,0.01,0.01,Snack ,motorcycle ,10
SURRES010DEL01,21,4.8,21.17106,72.789292,21.18106,72.799292,Buffet ,scooter ,16
BANGRES05DEL03,28,4.2,12.970324,77.645748,13.030324,77.705748,Drinks ,motorcycle ,35
INDORES02DEL01,29,4.6,22.651847,75.881991,22.661847,75.891991,Buffet ,motorcycle ,27
JAPRES13DEL01,31,4.8,26.846156,75.8023,26.886156,75.8423,Meal ,motorcycle ,15
BANGRES19DEL01,38,4.8,12.914264,77.6784,12.924264,77.6884,Snack ,motorcycle ,13
RANCHIRES010DEL03,26,4.9,23.354422,85.3329,23.414422,85.3929,Meal ,motorcycle ,20
CHENRES010DEL01,31,5.0,13.066762,80.251865,13.106762,80.291865,Drinks ,scooter ,31
JAPRES04DEL01,25,4.6,26.902328,75.794257,27.012328,75.904257,Meal ,motorcycle ,20
MYSRES06DEL02,35,4.8,12.323994,76.626167,12.453994,76.756167,Snack ,scooter ,15
BANGRES05DEL01,30,4.9,12.970324,77.645748,13.080324,77.755748,Buffet ,motorcycle ,26
BANGRES11DEL03,29,4.6,12.934365,77.616155,12.994365,77.676155,Meal ,motorcycle ,22
VADRES01DEL01,29,4.6,22.307898,73.167788,22.417898,73.277788,Meal ,motorcycle ,28
INDORES16DEL01,35,4.8,22.744648,75.894377,22.754648,75.904377,Meal ,scooter ,27
CHENRES03DEL02,26,5.0,13.091809,80.219104,13.141809,80.269104,Meal ,motorcycle ,15
VADRES16DEL02,29,4.6,0.0,0.0,0.08,0.08,Drinks ,motorcycle ,42
COIMBRES12DEL02,35,4.5,11.000762,76.981876,11.080762,77.061876,Buffet ,motorcycle ,20
CHENRES17DEL02,24,4.0,13.045479,80.23311,13.065479,80.25311,Meal ,motorcycle ,21
JAPRES01DEL01,32,4.8,26.90519,75.810753,26.97519,75.880753,Meal ,motorcycle ,42
MUMRES12DEL02,24,4.8,19.207222,72.972281,19.227222,72.992281,Meal ,scooter ,10
CHENRES07DEL02,34,4.9,13.081878,80.248519,13.211878,80.378519,Drinks ,scooter ,23
BANGRES19DEL01,36,4.1,12.914264,77.6784,12.954264,77.7184,Meal ,motorcycle ,31
MYSRES17DEL03,23,4.9,12.326356,76.619103,12.356356,76.649103,Buffet ,motorcycle ,22
